"ID","X","Y","state","OAK","PINE","MAPLE","BIRCH","HEMLOCK","TAMARACK","POPLAR/TULIP.POPLAR","CEDAR/JUNIPER","BEECH","ELM","SPRUCE","BASSWOOD","ASH","FIR","IRONWOOD","HICKORY","OTHER.HARDWOOD","WALNUT","BLACK.GUM/SWEET.GUM"
13653,221000,1126000,"minnesota",2,4,2,21,0,10,11,0,7,2,1,1,2,1,0,0,0,0,0
13654,229000,1126000,"minnesota",0,4,4,6,0,23,18,0,2,2,7,1,2,5,0,0,0,0,0
13655,237000,1126000,"minnesota",1,5,1,22,0,15,12,0,0,3,2,2,5,4,0,0,0,0,0
13656,245000,1126000,"minnesota",2,11,11,33,0,9,5,0,0,2,1,1,7,5,0,0,0,1,0
13657,253000,1126000,"minnesota",2,0,4,17,0,2,24,0,0,9,4,4,4,5,0,0,0,0,0
13658,261000,1126000,"minnesota",1,32,0,12,0,17,22,0,0,1,4,0,1,1,0,0,1,0,0
13659,269000,1126000,"minnesota",0,48,0,1,0,7,11,0,0,0,11,0,0,0,0,0,0,0,0
13660,277000,1126000,"minnesota",4,37,6,4,0,10,12,0,0,3,5,0,2,0,0,0,0,0,0
13661,285000,1126000,"minnesota",1,19,3,14,0,12,10,0,0,0,6,1,0,0,0,0,0,0,0
13662,293000,1126000,"minnesota",0,9,1,15,0,4,10,0,0,0,7,0,0,4,0,0,0,0,0
13663,301000,1126000,"minnesota",1,3,1,6,0,4,6,0,0,0,11,0,0,2,0,0,0,0,0
13664,309000,1126000,"wisconsin",2,3,3,9,0,34,10,3,0,0,21,0,0,5,0,0,0,0,0
13665,317000,1126000,"wisconsin",0,2,9,8,0,24,15,3,0,1,12,0,1,8,0,0,0,0,0
13666,325000,1126000,"wisconsin",0,6,3,19,0,7,2,7,0,1,11,0,3,11,0,0,0,0,0
13667,333000,1126000,"wisconsin",0,18,20,28,0,6,2,3,0,1,10,3,2,6,0,0,0,0,0
13668,341000,1126000,"wisconsin",5,27,18,20,0,12,5,5,0,0,6,0,1,6,1,0,0,0,0
13669,349000,1126000,"wisconsin",0,39,0,2,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0
13670,357000,1126000,"wisconsin",0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13671,365000,1126000,"wisconsin",0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13672,373000,1126000,"wisconsin",0,75,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
13673,381000,1126000,"wisconsin",1,30,27,33,0,2,5,0,0,0,0,0,0,2,0,0,0,0,0
13674,389000,1126000,"wisconsin",0,20,2,17,24,8,4,4,0,2,4,1,1,8,0,0,0,0,0
13675,397000,1126000,"wisconsin",0,6,4,9,19,7,4,14,0,3,6,3,1,4,0,0,0,0,0
13676,405000,1126000,"wisconsin",0,5,13,18,34,0,5,16,0,1,4,1,2,6,1,0,0,0,0
13677,413000,1126000,"wisconsin",0,18,8,4,21,7,8,21,0,2,4,1,4,4,0,0,0,0,0
13678,421000,1126000,"wisconsin",0,35,3,5,1,16,7,4,0,1,11,0,3,6,0,0,0,0,0
13679,429000,1126000,"wisconsin",0,60,6,4,5,16,5,4,0,2,8,1,0,1,0,0,0,0,0
13680,437000,1126000,"wisconsin",0,49,7,10,29,0,5,5,0,0,11,2,3,3,0,0,0,0,0
13681,445000,1126000,"wisconsin",0,0,39,23,33,1,0,9,0,3,4,6,1,5,1,0,1,0,0
13682,453000,1126000,"wisconsin",0,4,26,9,31,7,7,10,0,2,5,8,0,4,3,0,0,0,0
13683,461000,1126000,"wisconsin",0,1,43,9,43,1,0,7,0,4,0,3,2,3,1,0,0,0,0
13684,469000,1126000,"michigan_north",0,1,34,14,28,2,0,5,0,3,5,5,3,7,3,0,0,0,0
13685,477000,1126000,"michigan_north",0,0,17,15,30,0,0,4,0,3,4,2,1,9,1,0,0,0,0
13686,485000,1126000,"michigan_north",0,0,35,11,29,2,3,11,0,3,3,6,2,13,2,0,0,0,0
13687,493000,1126000,"michigan_north",0,2,19,28,18,7,1,9,0,3,4,3,7,9,0,0,0,0,0
13688,501000,1126000,"michigan_north",0,3,21,30,21,6,0,26,0,4,10,0,2,9,0,0,0,0,0
13689,509000,1126000,"michigan_north",0,3,24,20,37,3,1,25,0,2,4,3,5,8,0,0,0,0,0
13690,517000,1126000,"michigan_north",0,0,10,13,39,9,0,9,0,3,2,2,4,2,1,0,0,0,0
13691,525000,1126000,"michigan_north",0,10,20,6,26,6,1,29,0,7,18,1,4,4,0,0,0,0,0
13692,533000,1126000,"michigan_north",0,33,17,15,9,5,0,19,0,2,13,0,2,5,0,0,0,0,0
13693,541000,1126000,"michigan_north",0,34,9,5,6,7,10,15,0,0,9,1,1,1,1,0,0,0,0
13694,549000,1126000,"michigan_north",0,9,7,10,23,0,2,18,0,0,11,2,0,4,0,0,0,0,0
13695,557000,1126000,"michigan_north",0,21,10,14,7,0,2,1,0,0,9,2,0,0,0,0,0,0,0
13696,565000,1126000,"michigan_north",0,17,10,12,5,10,2,7,0,1,14,2,0,3,0,0,0,0,0
13697,573000,1126000,"michigan_north",0,51,16,22,13,4,2,2,0,0,11,0,0,3,0,0,0,0,0
13698,581000,1126000,"michigan_north",1,20,13,15,21,0,1,12,0,1,9,0,2,12,0,0,0,0,0
13699,589000,1126000,"michigan_north",0,27,11,9,19,0,2,12,0,3,4,0,0,8,0,0,0,0,0
13700,597000,1126000,"michigan_north",0,4,38,18,8,1,8,11,0,1,4,1,3,10,1,0,0,0,0
13701,605000,1126000,"michigan_north",0,2,22,25,0,5,0,16,0,0,12,0,0,24,1,0,0,0,0
13702,613000,1126000,"michigan_north",0,0,33,23,4,2,0,8,0,0,14,0,0,14,0,0,0,0,0
13703,621000,1126000,"michigan_north",1,5,21,30,2,9,0,13,0,0,11,0,0,8,0,0,0,0,0
13704,629000,1126000,"michigan_north",0,12,22,17,0,1,0,10,0,0,26,1,0,8,0,0,0,0,0
13705,637000,1126000,"michigan_north",0,9,15,19,0,3,0,13,0,0,35,0,1,14,0,0,0,0,0
13706,645000,1126000,"michigan_north",0,8,38,27,1,2,2,10,0,0,16,0,2,3,0,0,0,0,0
13707,653000,1126000,"michigan_north",0,20,27,14,0,4,2,14,0,0,25,0,1,3,0,0,0,0,0
13708,661000,1126000,"michigan_north",2,36,18,17,1,1,0,10,0,0,35,0,1,5,0,0,0,0,0
13709,669000,1126000,"michigan_north",3,1,32,14,21,0,0,0,0,0,3,4,2,6,1,0,0,0,0
13710,677000,1126000,"michigan_north",0,7,8,3,11,0,4,1,0,0,1,2,0,1,0,0,0,0,0
13724,789000,1126000,"michigan_north",0,1,10,6,2,1,0,9,13,0,2,0,0,3,0,0,1,0,0
13725,797000,1126000,"michigan_north",0,7,23,14,6,0,0,5,10,0,2,0,2,9,0,0,0,0,0
13726,805000,1126000,"michigan_north",1,22,1,4,7,2,0,4,4,0,4,0,0,2,0,0,0,0,0
13727,813000,1126000,"michigan_north",0,30,4,1,2,1,0,1,8,0,1,0,0,4,0,0,0,0,0
13728,821000,1126000,"michigan_north",0,32,0,0,1,0,0,0,1,0,4,0,0,2,0,0,0,0,0
13730,837000,1126000,"michigan_north",0,57,1,2,2,0,0,1,1,0,7,0,0,0,0,0,0,0,0
13731,845000,1126000,"michigan_north",0,12,27,7,5,4,2,5,9,0,7,0,0,0,0,0,0,0,0
13732,853000,1126000,"michigan_north",1,38,0,6,1,2,1,2,2,0,9,0,0,5,0,0,0,0,0
13733,861000,1126000,"michigan_north",0,63,0,6,1,2,0,4,0,0,4,0,0,5,0,0,0,0,0
13918,-27000,1118000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13919,-19000,1118000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13920,-11000,1118000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13921,-3000,1118000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13922,5000,1118000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13923,13000,1118000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13924,21000,1118000,"minnesota",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
13925,29000,1118000,"minnesota",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13926,37000,1118000,"minnesota",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13927,45000,1118000,"minnesota",14,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0
13928,53000,1118000,"minnesota",33,0,3,1,0,0,3,0,0,1,0,0,1,0,2,0,0,0,0
13929,61000,1118000,"minnesota",14,0,4,1,0,0,17,0,0,1,0,4,2,0,1,0,0,0,0
13930,69000,1118000,"minnesota",14,0,1,4,0,2,27,0,0,5,0,9,0,0,0,0,0,0,0
13931,77000,1118000,"minnesota",14,0,3,4,0,11,21,0,0,8,1,4,3,0,2,0,0,0,0
13932,85000,1118000,"minnesota",22,0,11,7,0,9,7,0,0,16,0,13,23,0,0,0,0,0,0
13933,93000,1118000,"minnesota",23,0,14,1,0,2,10,0,0,12,0,8,9,0,1,0,0,0,0
13934,101000,1118000,"minnesota",22,0,22,2,0,2,15,0,0,10,0,10,12,0,0,0,0,0,0
13935,109000,1118000,"minnesota",43,0,0,0,0,5,8,0,0,7,0,0,2,0,0,0,0,0,0
13936,117000,1118000,"minnesota",9,19,9,5,0,12,3,0,0,4,0,4,1,0,0,0,0,0,0
13937,125000,1118000,"minnesota",6,17,16,3,0,10,1,0,0,16,0,3,8,0,0,0,0,0,0
13938,133000,1118000,"minnesota",4,5,6,12,0,11,9,0,0,16,0,4,9,0,0,0,0,0,0
13939,141000,1118000,"minnesota",8,39,2,0,0,5,2,0,0,3,0,0,0,0,0,0,0,0,0
13940,149000,1118000,"minnesota",39,15,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0
13941,157000,1118000,"minnesota",15,20,0,3,0,14,39,0,0,5,1,0,3,0,0,0,0,0,0
13942,165000,1118000,"minnesota",3,38,9,9,0,18,7,0,0,4,0,2,1,0,0,0,0,0,0
13943,173000,1118000,"minnesota",13,22,4,9,0,12,6,0,0,4,8,1,0,2,1,0,0,0,0
13944,181000,1118000,"minnesota",7,54,2,4,0,4,2,0,0,1,0,2,3,0,2,0,0,0,0
13945,189000,1118000,"minnesota",8,42,2,4,0,5,3,0,0,0,4,2,5,3,1,0,0,0,0
13946,197000,1118000,"minnesota",4,3,2,3,0,0,2,0,0,1,0,2,1,0,0,0,0,0,0
13947,205000,1118000,"minnesota",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13948,213000,1118000,"minnesota",1,3,3,9,0,4,8,0,0,2,0,2,3,4,0,0,0,0,0
13949,221000,1118000,"minnesota",2,7,4,4,0,13,1,1,1,0,3,0,5,6,0,0,0,0,0
13950,229000,1118000,"minnesota",1,12,6,5,0,12,12,0,3,7,10,0,1,9,0,0,0,0,0
13951,237000,1118000,"minnesota",3,19,8,16,0,23,10,0,0,4,7,4,2,12,0,0,0,0,0
13952,245000,1118000,"minnesota",3,15,4,29,0,11,46,0,0,2,8,1,3,3,0,0,0,0,0
13953,253000,1118000,"minnesota",2,14,4,8,0,14,30,0,0,0,7,1,0,6,0,0,0,0,0
13954,261000,1118000,"minnesota",2,40,3,18,0,23,25,3,0,1,6,0,2,2,0,0,0,0,0
13955,269000,1118000,"minnesota",1,23,5,9,0,9,27,0,0,1,7,0,2,1,0,0,0,0,0
13956,277000,1118000,"minnesota",0,22,7,16,0,17,11,0,0,1,1,0,0,2,0,0,0,0,0
13957,285000,1118000,"minnesota",2,5,7,24,0,5,6,0,0,0,5,0,0,0,0,0,0,0,0
13958,293000,1118000,"minnesota",2,3,5,15,0,3,13,0,0,2,6,0,4,4,0,0,0,0,0
13959,301000,1118000,"minnesota",0,2,6,15,1,10,5,0,0,0,5,0,1,3,0,0,0,0,0
13960,309000,1118000,"wisconsin",1,14,8,29,0,19,2,0,0,1,20,2,1,14,0,0,0,0,0
13961,317000,1118000,"wisconsin",0,26,9,20,0,23,4,0,0,0,8,0,4,12,0,0,0,0,0
13962,325000,1118000,"wisconsin",3,20,3,18,0,14,8,7,0,0,3,0,1,3,1,0,0,0,0
13963,333000,1118000,"wisconsin",1,32,11,19,0,9,9,0,0,1,5,1,5,1,0,0,0,0,0
13964,341000,1118000,"wisconsin",1,60,3,5,0,5,0,1,0,0,2,0,2,2,0,0,0,0,0
13965,349000,1118000,"wisconsin",0,89,0,1,0,2,0,4,0,0,0,0,0,4,0,0,0,0,0
13966,357000,1118000,"wisconsin",4,67,1,4,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0
13967,365000,1118000,"wisconsin",1,60,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13968,373000,1118000,"wisconsin",1,72,3,8,1,0,5,0,0,0,0,2,1,2,0,0,0,0,0
13969,381000,1118000,"wisconsin",1,37,37,26,2,2,2,0,0,2,0,3,1,1,0,0,0,0,0
13970,389000,1118000,"wisconsin",1,0,23,30,29,2,0,2,0,0,0,2,0,4,0,0,1,0,0
13971,397000,1118000,"wisconsin",0,0,5,16,36,3,2,9,0,3,2,2,2,4,0,0,0,0,0
13972,405000,1118000,"wisconsin",0,8,15,15,42,7,5,6,0,3,2,5,0,3,1,0,0,0,0
13973,413000,1118000,"wisconsin",0,3,24,7,50,0,0,5,0,4,1,4,0,3,1,0,0,0,0
13974,421000,1118000,"wisconsin",0,2,14,12,49,0,6,9,0,0,3,2,0,3,0,0,0,0,0
13975,429000,1118000,"wisconsin",0,9,27,9,31,4,2,9,0,2,1,8,0,0,0,0,0,0,0
13976,437000,1118000,"wisconsin",1,8,41,10,27,0,0,13,0,2,2,9,2,5,2,0,0,0,0
13977,445000,1118000,"wisconsin",0,0,29,13,44,2,0,16,1,2,4,5,2,0,3,0,0,0,0
13978,453000,1118000,"wisconsin",2,2,51,34,33,2,0,7,0,0,3,2,0,4,0,0,0,0,0
13979,461000,1118000,"wisconsin",0,0,38,22,26,2,0,17,1,0,7,5,4,4,4,0,0,0,0
13980,469000,1118000,"wisconsin",1,6,20,21,18,4,0,16,0,0,6,1,0,12,1,0,0,0,0
13981,477000,1118000,"michigan_north",1,4,22,25,14,4,0,12,0,3,10,0,2,9,0,0,0,0,0
13982,485000,1118000,"michigan_north",0,1,29,21,9,7,0,16,0,0,7,4,1,10,1,0,0,0,0
13983,493000,1118000,"michigan_north",0,1,28,23,16,1,0,13,0,2,6,4,0,8,1,0,0,0,0
13984,501000,1118000,"michigan_north",0,1,40,28,19,3,0,17,0,2,5,4,3,6,0,0,0,0,0
13985,509000,1118000,"michigan_north",0,0,51,21,17,0,0,18,0,0,1,1,1,6,2,0,0,0,0
13986,517000,1118000,"michigan_north",0,0,17,10,15,0,0,1,0,2,0,1,1,5,0,0,0,0,0
13987,525000,1118000,"michigan_north",0,0,13,11,17,2,0,9,0,0,2,3,1,7,0,0,0,0,0
13988,533000,1118000,"michigan_north",0,28,9,3,16,3,0,47,0,0,7,0,0,1,0,0,0,0,0
13989,541000,1118000,"michigan_north",0,16,18,7,38,0,0,25,0,1,8,3,0,5,0,0,0,0,0
13990,549000,1118000,"michigan_north",0,4,48,22,41,0,2,8,0,1,1,5,0,3,0,0,1,0,0
13991,557000,1118000,"michigan_north",0,19,14,18,35,2,8,15,0,2,13,0,0,3,0,0,0,0,0
13992,565000,1118000,"michigan_north",2,42,12,22,2,6,5,10,0,0,22,1,0,0,0,0,0,0,0
13993,573000,1118000,"michigan_north",1,17,21,27,24,5,4,13,0,1,11,4,0,2,1,0,0,0,0
13994,581000,1118000,"michigan_north",0,13,17,21,34,1,1,15,0,1,5,1,1,9,0,0,0,0,0
13995,589000,1118000,"michigan_north",0,2,41,22,10,1,0,21,0,1,6,0,3,14,0,0,0,0,0
13996,597000,1118000,"michigan_north",0,2,21,19,8,5,0,12,0,0,13,0,1,11,1,0,0,0,0
13997,605000,1118000,"michigan_north",0,6,17,20,2,8,0,13,0,0,23,0,0,15,0,0,0,0,0
13998,613000,1118000,"michigan_north",0,3,20,17,0,9,1,10,0,1,26,0,0,16,1,0,0,0,0
13999,621000,1118000,"michigan_north",0,2,31,19,1,4,0,12,0,0,18,1,0,2,1,0,0,0,0
14000,629000,1118000,"michigan_north",0,1,28,20,4,1,0,13,0,0,12,0,0,2,0,0,0,0,0
14001,637000,1118000,"michigan_north",0,7,15,11,7,0,1,11,0,0,31,0,0,10,1,0,0,0,0
14002,645000,1118000,"michigan_north",1,5,15,13,1,0,4,7,0,0,28,0,0,6,0,0,0,0,0
14003,653000,1118000,"michigan_north",0,13,32,25,3,1,0,11,0,0,21,0,0,2,0,0,1,0,0
14004,661000,1118000,"michigan_north",2,31,23,7,3,8,0,15,0,0,20,0,0,2,0,0,0,0,0
14005,669000,1118000,"michigan_north",1,15,43,35,4,0,0,9,0,0,15,0,0,11,1,0,0,0,0
14006,677000,1118000,"michigan_north",1,2,32,21,27,0,0,6,0,0,1,0,0,6,1,0,0,0,0
14017,765000,1118000,"michigan_north",0,7,9,1,8,0,0,7,6,0,0,0,0,1,0,0,0,0,0
14018,773000,1118000,"michigan_north",0,37,3,7,26,0,0,1,32,0,6,0,0,0,0,0,0,0,0
14019,781000,1118000,"michigan_north",0,9,26,9,6,0,0,19,29,0,5,0,1,2,0,0,0,0,0
14020,789000,1118000,"michigan_north",0,6,30,14,8,10,0,10,17,0,9,0,0,2,0,0,0,0,0
14021,797000,1118000,"michigan_north",0,6,40,13,14,0,0,5,12,2,14,0,2,14,0,0,0,0,0
14022,805000,1118000,"michigan_north",0,8,8,5,15,0,0,21,9,0,6,0,3,9,0,0,0,0,0
14023,813000,1118000,"michigan_north",0,62,2,3,2,4,0,8,9,0,11,0,0,5,0,0,0,0,0
14024,821000,1118000,"michigan_north",0,32,5,3,10,5,0,12,11,0,8,0,0,5,0,0,0,0,0
14025,829000,1118000,"michigan_north",0,35,7,6,10,0,1,6,20,1,4,0,0,9,0,0,0,0,0
14026,837000,1118000,"michigan_north",0,31,4,5,10,4,0,1,3,0,10,0,0,3,0,0,0,0,0
14027,845000,1118000,"michigan_north",0,0,1,2,6,2,1,1,6,0,14,0,0,0,0,0,0,0,0
14028,853000,1118000,"michigan_north",0,39,2,2,4,2,1,3,3,0,11,0,0,0,0,0,0,0,0
14029,861000,1118000,"michigan_north",0,29,0,1,0,4,1,10,0,0,3,0,0,1,0,0,0,0,0
14214,-27000,1110000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14215,-19000,1110000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14216,-11000,1110000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14217,-3000,1110000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14218,5000,1110000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14219,13000,1110000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14220,21000,1110000,"minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14221,29000,1110000,"minnesota",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14222,37000,1110000,"minnesota",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14223,45000,1110000,"minnesota",20,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0
14224,53000,1110000,"minnesota",18,0,5,0,0,0,5,0,0,7,0,6,1,0,1,0,0,0,0
14225,61000,1110000,"minnesota",28,0,14,0,0,0,4,0,0,1,0,2,4,0,2,0,0,0,0
14226,69000,1110000,"minnesota",8,0,17,0,0,0,11,0,0,5,0,11,5,0,2,0,0,0,0
14227,77000,1110000,"minnesota",13,0,2,4,0,0,16,0,0,17,0,8,16,0,0,0,0,0,0
14228,85000,1110000,"minnesota",10,0,11,3,0,3,10,0,0,9,0,7,16,0,3,0,0,0,0
14229,93000,1110000,"minnesota",21,0,26,3,0,13,5,0,0,17,0,8,18,0,1,0,0,0,0
14230,101000,1110000,"minnesota",21,0,26,3,0,5,9,0,0,15,0,9,4,0,0,0,0,0,0
14231,109000,1110000,"minnesota",24,1,13,0,0,5,9,0,0,5,0,12,1,0,0,0,0,0,0
14232,117000,1110000,"minnesota",19,8,13,0,0,8,4,0,0,4,0,6,6,0,0,0,0,0,0
14233,125000,1110000,"minnesota",13,3,19,4,0,6,13,0,0,3,0,7,6,0,0,0,0,0,0
14234,133000,1110000,"minnesota",12,0,16,2,0,17,7,0,0,4,0,3,5,0,0,0,0,0,0
14235,141000,1110000,"minnesota",37,11,2,0,0,6,13,0,0,3,0,2,1,0,0,0,0,0,0
14236,149000,1110000,"minnesota",64,0,0,2,0,12,5,0,0,0,0,0,2,0,0,0,0,0,0
14237,157000,1110000,"minnesota",15,9,0,6,0,11,19,0,0,1,0,0,0,0,0,0,0,0,0
14238,165000,1110000,"minnesota",8,14,0,1,0,4,9,0,0,0,0,0,1,0,0,0,0,0,0
14239,173000,1110000,"minnesota",13,32,0,5,0,9,8,0,0,3,2,0,1,0,0,0,0,0,0
14240,181000,1110000,"minnesota",8,22,5,7,0,17,4,0,0,3,0,5,2,1,0,0,1,0,0
14241,189000,1110000,"minnesota",3,40,15,6,0,16,5,0,0,6,2,1,3,4,0,0,0,0,0
14242,197000,1110000,"minnesota",5,22,3,5,0,13,6,0,0,0,3,1,3,1,0,0,0,0,0
14243,205000,1110000,"minnesota",9,19,15,6,0,9,2,0,0,3,0,3,9,0,0,0,0,0,0
14244,213000,1110000,"minnesota",3,18,14,3,0,16,7,0,0,4,1,1,1,3,0,0,0,0,0
14245,221000,1110000,"minnesota",0,24,8,5,0,30,2,0,0,3,7,1,1,11,1,0,0,0,0
14246,229000,1110000,"minnesota",1,33,14,5,0,9,1,0,0,1,8,2,1,22,1,0,0,0,0
14247,237000,1110000,"minnesota",1,48,12,18,0,2,5,0,0,2,3,2,1,12,1,0,0,0,0
14248,245000,1110000,"minnesota",0,5,6,15,0,22,16,0,0,0,9,3,3,9,0,0,0,0,0
14249,253000,1110000,"minnesota",4,15,17,23,0,5,17,0,0,1,4,1,0,1,0,0,0,0,0
14250,261000,1110000,"minnesota",4,41,17,19,0,5,14,0,0,2,3,4,0,2,0,0,0,0,0
14251,269000,1110000,"minnesota",1,25,6,17,0,10,12,0,0,2,10,0,4,5,0,0,0,0,0
14252,277000,1110000,"minnesota",1,12,3,16,0,17,22,0,0,0,4,2,1,4,0,0,0,0,0
14253,285000,1110000,"minnesota",3,16,6,21,0,6,11,0,0,1,3,1,4,0,0,0,0,0,0
14254,293000,1110000,"minnesota",0,0,4,14,0,7,15,0,0,3,6,0,0,5,0,0,0,0,0
14255,301000,1110000,"minnesota",0,0,9,21,0,9,5,0,0,1,6,0,1,10,0,0,0,0,0
14256,309000,1110000,"wisconsin",0,29,4,33,0,21,5,0,0,0,7,0,0,13,0,0,0,0,0
14257,317000,1110000,"wisconsin",0,23,11,29,0,18,11,0,0,2,6,0,6,4,0,0,0,0,0
14258,325000,1110000,"wisconsin",0,37,4,6,0,19,11,6,0,1,2,0,5,2,1,0,0,0,0
14259,333000,1110000,"wisconsin",0,68,0,4,0,8,4,2,0,0,1,1,0,3,0,0,0,0,0
14260,341000,1110000,"wisconsin",1,70,0,2,0,7,4,0,0,0,0,0,2,2,0,0,0,0,0
14261,349000,1110000,"wisconsin",0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14262,357000,1110000,"wisconsin",0,90,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14263,365000,1110000,"wisconsin",5,32,17,18,8,3,10,3,0,0,1,1,0,0,0,0,0,0,0
14264,373000,1110000,"wisconsin",2,16,22,11,35,2,1,11,0,2,2,1,2,1,0,0,0,0,0
14265,381000,1110000,"wisconsin",3,10,31,45,7,1,4,0,0,0,2,0,0,1,0,0,0,0,0
14266,389000,1110000,"wisconsin",2,14,22,44,16,0,0,2,0,0,0,0,0,4,0,0,0,0,0
14267,397000,1110000,"wisconsin",0,0,18,34,42,12,0,2,0,0,0,2,4,2,1,0,0,0,0
14268,405000,1110000,"wisconsin",0,0,35,29,30,2,0,2,0,0,2,2,2,4,0,0,0,0,0
14269,413000,1110000,"wisconsin",0,0,22,33,36,7,0,13,0,0,2,1,0,4,0,0,0,0,0
14270,421000,1110000,"wisconsin",1,0,15,28,48,0,0,6,0,1,3,6,0,4,1,0,0,0,0
14271,429000,1110000,"wisconsin",0,0,26,11,37,0,0,6,0,8,3,6,0,5,0,0,0,0,0
14272,437000,1110000,"wisconsin",0,1,31,24,24,4,0,12,0,0,2,5,1,5,0,0,0,0,0
14273,445000,1110000,"wisconsin",0,1,23,16,20,1,0,13,0,1,1,2,1,4,3,0,0,0,0
14274,453000,1110000,"wisconsin",0,1,31,37,13,3,0,12,0,1,8,1,3,13,0,0,1,0,0
14275,461000,1110000,"wisconsin",0,1,14,36,31,4,0,18,0,0,5,1,1,9,0,0,0,0,0
14276,469000,1110000,"wisconsin",0,3,24,44,24,6,0,12,1,2,6,2,3,5,2,0,0,0,0
14277,477000,1110000,"michigan_north",0,2,22,26,25,4,0,21,1,2,2,0,1,5,0,0,0,0,0
14278,485000,1110000,"michigan_north",0,1,16,28,12,7,0,25,1,2,11,1,2,9,1,0,0,0,0
14279,493000,1110000,"michigan_north",0,1,18,20,13,10,0,27,0,2,7,2,3,5,0,0,0,0,0
14280,501000,1110000,"michigan_north",0,0,31,27,15,2,1,25,0,1,10,3,1,8,0,0,0,0,0
14281,509000,1110000,"michigan_north",0,2,29,23,15,0,0,19,0,1,2,2,0,8,0,0,0,0,0
14282,517000,1110000,"michigan_north",0,0,22,23,17,3,0,10,0,2,2,2,2,13,0,0,0,0,0
14283,525000,1110000,"michigan_north",0,0,17,14,25,0,0,7,0,0,0,3,1,6,1,0,0,0,0
14284,533000,1110000,"michigan_north",0,0,49,17,38,0,0,10,0,3,2,4,1,0,0,0,0,0,0
14285,541000,1110000,"michigan_north",0,11,19,16,40,4,0,15,0,2,10,2,1,5,0,0,0,0,0
14286,549000,1110000,"michigan_north",0,12,31,25,16,8,5,14,0,1,3,1,0,6,0,0,0,0,0
14287,557000,1110000,"michigan_north",0,2,39,31,38,1,0,4,0,0,5,0,2,12,0,0,0,0,0
14288,565000,1110000,"michigan_north",0,1,42,44,32,2,1,12,0,2,4,0,0,4,0,0,0,0,0
14289,573000,1110000,"michigan_north",0,11,19,28,31,3,1,9,0,1,11,3,1,4,0,0,0,0,0
14290,581000,1110000,"michigan_north",3,28,7,16,12,5,3,0,0,0,9,0,0,7,0,0,0,0,0
14291,589000,1110000,"michigan_north",0,3,31,19,4,8,0,15,0,0,10,0,0,11,0,0,0,0,0
14292,597000,1110000,"michigan_north",0,1,20,24,0,8,0,22,0,1,19,0,1,27,0,0,0,0,0
14293,605000,1110000,"michigan_north",0,4,16,38,0,12,0,16,0,0,24,0,0,13,0,0,0,0,0
14294,613000,1110000,"michigan_north",0,2,49,39,2,6,0,5,0,0,17,1,0,10,1,0,0,0,0
14295,621000,1110000,"michigan_north",0,5,38,34,4,8,0,12,0,0,17,2,0,1,1,0,0,0,0
14296,629000,1110000,"michigan_north",0,7,26,18,2,2,2,22,0,1,15,2,0,8,0,0,0,0,0
14297,637000,1110000,"michigan_north",0,9,11,17,3,1,0,14,0,0,34,0,0,1,0,0,0,0,0
